date,B00006IAVC,B001GEZEAK,B00B5I4BYM,B00B5I4ECQ,B00B5I4HU0,B00B5I4JSA,B00BFFGJ6S,B00EZMPD4W,B013EW28WS,B01CRONSGY
2014-08-04,,,30.0,51.0,,61.13,,,,
2014-08-05,,,30.0,51.0,,61.13,,,,
2014-08-06,,,30.0,51.0,,61.13,,,,
2014-08-07,,,30.0,51.0,,61.13,,,,
2014-08-08,,,30.0,51.0,,61.13,,,,
2014-08-09,,,30.0,51.0,,62.12,,,,
2014-08-10,,,30.0,51.0,,62.12,,,,
2014-08-11,,,30.0,51.0,,62.12,,,,
2014-08-12,,,30.0,51.0,,62.12,,,,
2014-08-13,,,30.0,51.0,,62.12,,,,
2014-08-14,,,30.0,51.0,,62.12,,,,
2014-08-15,,,30.0,51.0,,62.12,,,,
2014-08-16,,,30.0,51.0,,62.12,,,,
2014-08-17,,,30.0,51.0,,62.12,,,,
2014-08-18,,,30.0,51.0,,62.12,,,,
2014-08-19,,,30.0,51.0,,61.99,,,,
2014-08-20,,,30.0,51.0,,60.4,,,,
2014-08-21,,,30.0,51.0,,60.4,,,,
2014-08-22,,,30.0,51.0,,60.4,,,,
2014-08-23,,,30.0,51.0,,60.3,,,,
2014-08-24,,,30.0,51.0,,60.38,,,,
2014-08-25,,,30.0,51.0,,60.38,,,,
2014-08-26,,,30.0,51.0,,60.38,,,,
2014-08-27,,,30.0,51.0,,60.38,,,,
2014-08-28,,,30.0,51.0,,60.38,,,,
2014-08-29,,,30.0,51.0,,60.38,,,,
2014-08-30,,,30.0,51.0,,60.38,,,,
2014-08-31,,,30.0,51.0,,59.91,,,,
2014-09-01,,,30.0,51.0,,59.91,,,,
2014-09-02,,,30.0,51.0,,59.91,,,,
2014-09-03,,,30.0,51.0,,60.14,,,,
2014-09-04,,,30.0,51.0,,60.14,,,,
2014-09-05,,,30.0,51.0,,60.14,,,,
2014-09-06,,,30.0,51.0,,60.14,,,,
2014-09-07,,,30.0,51.0,,60.14,,,,
2014-09-08,,,30.0,51.0,,60.14,,,,
2014-09-09,,,30.0,51.0,,59.61,,,,
2014-09-10,,,30.0,51.0,,60.04,,,,
2014-09-11,,,30.0,51.0,,60.04,,,,
2014-09-12,,,30.0,51.0,,59.26,,,,
2014-09-13,,,30.0,51.0,,59.26,,,,
2014-09-14,,,30.0,51.0,,59.26,,,,
2014-09-15,,,30.0,51.0,,59.49,,,,
2014-09-16,,,30.0,51.0,,59.49,,,,
2014-09-17,,,30.0,51.0,,59.49,,,,
2014-09-18,,,30.0,51.0,,59.58,,,,
2014-09-19,,,30.0,51.0,,59.58,,,,
2014-09-20,,,30.0,51.0,,58.7,,,,
2014-09-21,,,30.0,51.0,,58.7,,,,
2014-09-22,,,30.0,51.0,,58.77,,,,
2014-09-23,,,30.0,51.0,,58.77,,,,
2014-09-24,,,30.0,51.0,,58.77,,,,
2014-09-25,,,30.0,51.0,,58.77,,,,
2014-09-26,,,30.0,51.0,,58.77,,,,
2014-09-27,,,30.0,51.0,,58.77,,,,
2014-09-28,,,30.0,51.0,,58.77,,,,
2014-09-29,,,30.0,51.0,,58.77,,,,
2014-09-30,,,30.0,51.0,,58.77,,,,
2014-10-01,,,30.0,51.0,,57.7,,,,
2014-10-02,,,30.0,51.0,,57.7,,,,
2014-10-03,,,30.0,51.0,,57.7,,,,
2014-10-04,,,30.0,51.0,,57.7,,,,
2014-10-05,,,30.0,51.0,,57.7,,,,
2014-10-06,,,30.0,51.0,,57.7,,,,
2014-10-07,,,30.0,51.0,,56.76,,,,
2014-10-08,,,30.0,51.0,,56.76,,,,
2014-10-09,,,30.0,51.0,,56.76,,,,
2014-10-10,,,30.0,51.0,,56.76,,,,
2014-10-11,,,30.0,51.0,,56.76,,,,
2014-10-12,,,30.0,51.0,,57.9,,,,
2014-10-13,,,30.0,51.0,,57.9,,,,
2014-10-14,,,30.0,51.0,,57.9,,,,
2014-10-15,,,30.0,51.0,,57.9,,,,
2014-10-16,,,30.0,51.0,,57.9,,,,
2014-10-17,,,30.0,51.0,,57.9,,,,
2014-10-18,,,30.0,51.0,,57.8,,,,
2014-10-19,,,30.0,51.0,,57.81,,,,
2014-10-20,,,30.0,51.0,,57.81,,,,
2014-10-21,,,30.0,51.0,,57.62,,,,
2014-10-22,,,30.0,51.0,,57.62,,,,
2014-10-23,,,30.0,51.0,,57.62,,,,
2014-10-24,,,30.0,51.0,,57.62,,,,
2014-10-25,,,30.0,51.0,,57.62,,,,
2014-10-26,,,30.0,51.0,,60.17,,,,
2014-10-27,,,30.0,51.0,,60.17,,,,
2014-10-28,,,30.0,51.0,,60.17,,,,
2014-10-29,,,30.0,51.0,,60.17,,,,
2014-10-30,,,30.0,51.0,,58.8,,,,
2014-10-31,,,30.0,51.0,,58.8,,,,
2014-11-01,,,30.0,51.0,,58.8,,,,
2014-11-02,,,33.78,51.0,,58.98,,,,
2014-11-03,,,33.78,51.0,,58.98,,,,
2014-11-04,,,35.81,51.0,,58.98,,,,
2014-11-05,,,35.81,51.0,,58.98,,,,
2014-11-06,,,33.78,51.0,,58.98,,,,
2014-11-07,,,33.78,51.0,,58.98,,,,
2014-11-08,,,33.78,51.0,,58.98,,,,
2014-11-09,,,33.78,51.0,,58.98,,,,
2014-11-10,,,33.78,51.0,,58.98,,,,
2014-11-11,,,33.78,51.0,,58.16,,,,
2014-11-12,,,33.78,51.0,,58.16,,,,
2014-11-13,,,34.09,51.0,,58.16,,,,
2014-11-14,,,34.09,51.0,,58.16,,,,
2014-11-15,,,34.09,51.0,,58.16,,,,
2014-11-16,,,34.29,51.0,,58.16,,,,
2014-11-17,,,34.29,51.0,,58.16,,,,
2014-11-18,,,34.65,51.0,,58.16,,,,
2014-11-19,,,34.65,51.0,,58.16,,,,
2014-11-20,,,34.65,51.0,,58.16,,,,
2014-11-21,,,34.68,51.0,,58.16,,,,
2014-11-22,,,34.68,51.0,,58.16,,,,
2014-11-23,,,34.68,51.0,,58.16,,,,
2014-11-24,,,35.6,51.0,,58.16,,,,
2014-11-25,,,35.6,51.0,,57.12,,,,
2014-11-26,,,35.6,51.0,,57.12,,,,
2014-11-27,,,35.6,51.0,,57.12,,,,
2014-11-28,,,35.6,51.0,,57.12,,,,
2014-11-29,,,35.6,51.0,,57.12,,,,
2014-11-30,,,35.6,51.0,,57.12,,,,
2014-12-01,,,35.03,51.0,,57.12,,,,
2014-12-02,,,35.03,51.0,,57.12,,,,
2014-12-03,,,35.03,51.0,,57.12,,,,
2014-12-04,,,35.03,51.0,,57.12,,,,
2014-12-05,,,35.03,51.0,,57.12,,,,
2014-12-06,,,35.03,51.0,,57.12,,,,
2014-12-07,,,35.03,51.0,,57.12,,,,
2014-12-08,,,35.03,51.0,,57.12,,,,
2014-12-09,,,35.03,51.0,,57.04,,,,
2014-12-10,,,35.03,51.0,,57.04,,,,
2014-12-11,,,35.03,51.0,,57.04,,,,
2014-12-12,,,34.11,51.0,,56.43,,,,
2014-12-13,,,34.11,51.0,,56.43,,,,
2014-12-14,,,34.11,51.0,,56.43,,,,
2014-12-15,,,34.11,51.0,,56.43,,,,
2014-12-16,,,34.11,51.0,,56.43,,,,
2014-12-17,,,34.11,51.0,,56.43,,,,
2014-12-18,,,34.11,51.0,,56.43,,,,
2014-12-19,,,34.11,51.0,,56.43,,,,
2014-12-20,,,34.04,51.0,,56.43,,,,
2014-12-21,,,34.04,51.0,,56.43,,,,
2014-12-22,,,34.02,51.0,,56.43,,,,
2014-12-23,,,34.02,51.0,,56.43,,,,
2014-12-24,,,33.78,51.0,,56.53,,,,
2014-12-25,,,33.78,51.0,,56.53,,,,
2014-12-26,,,34.13,51.0,,56.53,,,,
2014-12-27,,,34.13,51.0,,56.53,,,,
2014-12-28,,,33.8,51.0,,56.53,,,,
2014-12-29,,,33.8,51.0,,56.53,,,,
2014-12-30,,,33.8,51.0,,56.53,,,,
2014-12-31,,,33.78,51.0,,56.53,,,,
2015-01-01,,,33.78,51.0,,55.6,,,,
2015-01-02,,,33.78,51.0,,55.6,,,,
2015-01-03,,,33.78,51.0,,55.6,,,,
2015-01-04,,,33.78,51.0,,55.6,,,,
2015-01-05,,,34.73,51.0,,56.18,,,,
2015-01-06,,,34.73,51.0,,56.18,,,,
2015-01-07,,,34.73,51.0,,56.18,,,,
2015-01-08,,,34.73,51.0,,56.18,,,,
2015-01-09,,,34.4,51.0,,56.07,,,,
2015-01-10,,,34.4,51.0,,56.07,,,,
2015-01-11,,,34.46,51.0,,56.07,,,,
2015-01-12,,,34.46,51.0,,56.07,,,,
2015-01-13,,,34.46,51.0,,56.07,,,,
2015-01-14,,,33.78,51.0,,55.435,,,,
2015-01-15,,,33.78,51.0,,55.435,,,,
2015-01-16,,,33.78,51.0,,55.435,,,,
2015-01-17,,,33.78,51.0,,55.435,,,,
2015-01-18,,,33.78,51.0,,55.435,,,,
2015-01-19,,,33.78,51.0,,55.435,,,,
2015-01-20,,,33.78,51.0,,55.435,,,,
2015-01-21,,,33.78,51.0,,55.435,,,,
2015-01-22,,,33.78,51.0,,55.435,,,,
2015-01-23,,,33.78,51.0,,55.435,,,,
2015-01-24,,,33.78,51.0,,55.435,,,,
2015-01-25,,,33.78,51.0,,55.435,,,,
2015-01-26,,,34.19,51.0,,56.67,,,,
2015-01-27,,,34.19,51.0,,56.67,,,,
2015-01-28,,,34.19,51.0,,56.67,,,,
2015-01-29,,,33.78,51.0,,56.67,,,,
2015-01-30,,,33.78,51.0,,56.67,,,,
2015-01-31,,,33.78,51.0,,56.67,,,,
2015-02-01,,,33.78,51.0,,56.67,,,,
2015-02-02,,,33.78,51.0,,56.67,,,,
2015-02-03,,,33.78,51.0,,42.92,,,,
2015-02-04,,,33.78,51.0,,48.15,,,,
2015-02-05,,,33.78,51.0,,48.15,,,,
2015-02-06,,,33.78,51.0,,49.23,,,,
2015-02-07,,,33.78,51.0,,48.15,,,,
2015-02-08,,,33.78,51.0,,48.15,,,,
2015-02-09,,,33.78,51.0,,49.23,,,,
2015-02-10,,,33.78,51.0,,48.15,,,,
2015-02-11,,,33.78,51.0,,49.23,,,,
2015-02-12,,,33.78,51.0,,48.15,,,,
2015-02-13,,,33.78,51.0,,48.15,,,,
2015-02-14,,,33.78,51.0,,48.15,,,,
2015-02-15,,,33.78,51.0,,48.15,,,,
2015-02-16,,,33.78,51.0,,48.15,,,,
2015-02-17,,,33.78,51.0,,48.15,,,,
2015-02-18,,,33.78,51.0,,49.23,,,,
2015-02-19,,,33.9,51.0,,49.23,,,,
2015-02-20,,,33.9,51.0,,48.15,,,,
2015-02-21,,,33.9,51.0,,48.15,,,,
2015-02-22,,,33.9,51.0,,48.15,,,,
2015-02-23,,,33.9,51.0,,48.15,,,,
2015-02-24,,,33.78,51.0,,48.15,,,,
2015-02-25,,,33.78,51.0,,48.15,,,,
2015-02-26,,,33.78,51.0,,48.15,,,,
2015-02-27,,,33.78,51.0,,48.15,,,,
2015-02-28,,,33.78,51.0,,48.15,,,,
2015-03-01,,,33.78,51.0,,48.15,,,,
2015-03-02,,,34.29,51.0,,48.15,,,,
2015-03-03,,,34.29,51.0,,48.15,,,,
2015-03-04,,,33.78,51.0,,49.23,,,,
2015-03-05,,,33.78,51.0,,49.23,,,,
2015-03-06,,,33.78,51.0,,49.23,,,,
2015-03-07,,,33.78,51.0,,49.23,,,,
2015-03-08,,,33.78,51.0,,49.23,,,,
2015-03-09,,,33.78,51.0,,49.23,,,,
2015-03-10,,,33.78,51.0,,49.23,,,,
2015-03-11,,,33.78,51.0,,49.23,,,,
2015-03-12,,,33.78,51.0,,49.23,,,,
2015-03-13,,,33.78,51.0,,49.23,,,,
2015-03-14,,,33.78,51.0,,49.23,,,,
2015-03-15,,,33.78,51.0,,49.23,,,,
2015-03-16,,,33.78,51.0,,49.23,,,,
2015-03-17,,,33.78,51.0,,49.23,,,,
2015-03-18,,,33.78,51.0,,49.23,,,,
2015-03-19,,,33.78,51.0,,49.23,,,,
2015-03-20,,,33.78,51.0,,49.23,,,,
2015-03-21,,,33.78,51.0,,49.23,,,,
2015-03-22,,,33.78,51.0,,49.23,,,,
2015-03-23,,,33.78,51.0,,49.23,,,,
2015-03-24,,,33.78,51.0,,49.23,,,,
2015-03-25,,,33.78,51.0,,49.23,,,,
2015-03-26,,,33.78,51.0,,55.99,,,,
2015-03-27,,,33.78,51.0,,55.99,,,,
2015-03-28,,,33.78,51.0,,55.99,,,,
2015-03-29,,,33.78,51.0,,55.99,,,,
2015-03-30,,,33.78,51.0,,55.99,,,,
2015-03-31,,,33.78,51.0,,55.99,,,,
2015-04-01,,,33.78,51.0,,55.99,,,,
2015-04-02,,,33.78,51.0,,55.99,,,,
2015-04-03,,,33.78,51.0,,55.99,,,,
2015-04-04,,,33.78,51.0,,55.99,,,,
2015-04-05,,,33.78,51.0,,55.99,,,,
2015-04-06,,,33.78,51.0,,55.99,,,,
2015-04-07,,,33.78,51.0,,55.99,,,,
2015-04-08,,,33.78,51.0,,55.99,,,,
2015-04-09,,,33.78,51.0,,55.99,,,,
2015-04-10,,,33.78,51.0,,55.99,,,,
2015-04-11,,,33.78,51.0,,55.99,,,,
2015-04-12,,,34.81,51.0,,55.99,,,,
2015-04-13,,,34.81,51.0,,55.99,,,,
2015-04-14,,,34.81,51.0,,55.99,,,,
2015-04-15,,,34.81,51.0,,55.99,,,,
2015-04-16,,,34.81,51.0,,55.99,,,,
2015-04-17,,,34.81,51.0,,55.99,,,,
2015-04-18,,,33.78,51.0,,55.99,,,,
2015-04-19,,,34.26,51.0,,55.99,,,,
2015-04-20,,,34.26,51.0,,55.99,,,,
2015-04-21,,,34.26,51.0,,55.99,,,,
2015-04-22,,,34.26,51.0,,55.99,,,,
2015-04-23,,,34.26,51.0,,55.99,,,,
2015-04-24,,,34.26,51.0,,55.99,,,,
2015-04-25,,,34.26,51.0,,55.99,,,,
2015-04-26,,,33.78,51.0,,55.99,,,,
2015-04-27,,,33.78,51.0,,55.99,,,,
2015-04-28,,,33.78,51.0,,55.99,,,,
2015-04-29,,,33.78,51.0,,55.99,,,,
2015-04-30,,,33.78,51.0,,55.99,,,,
2015-05-01,,,33.78,51.0,,55.99,,,,
2015-05-02,,,33.78,51.0,,55.99,,,,
2015-05-03,,,33.78,51.0,,55.99,,,,
2015-05-04,,,33.78,51.0,,55.99,,,,
2015-05-05,,,33.78,51.0,,55.99,,,,
2015-05-06,,,33.78,51.0,,55.99,,,,
2015-05-07,,,33.78,51.0,,55.99,,,,
2015-05-08,,,33.78,51.0,,55.99,,,,
2015-05-09,,,33.78,51.0,,55.99,,,,
2015-05-10,,,33.3,51.0,,52.16,,,,
2015-05-11,,,33.3,51.0,,52.16,,,,
2015-05-12,,,33.3,51.0,,52.16,,,,
2015-05-13,,,33.3,51.0,,52.16,,,,
2015-05-14,,,33.3,51.0,,52.16,,,,
2015-05-15,,,33.3,51.0,,52.16,,,,
2015-05-16,,,33.05,51.0,,52.42,,,,
2015-05-17,,,33.05,51.0,,52.42,,,,
2015-05-18,,,32.81,51.0,,52.42,,,,
2015-05-19,,,32.81,51.0,,52.42,,,,
2015-05-20,,,33.01,51.0,,52.42,,,,
2015-05-21,,,33.01,51.0,,52.42,,,,
2015-05-22,,,33.7,51.0,,52.42,,,,
2015-05-23,,,33.7,51.0,,52.42,,,,
2015-05-24,,,32.78,51.0,,52.4,,,,
2015-05-25,,,32.78,51.0,,52.4,,,,
2015-05-26,,,32.78,51.0,,52.4,,,,
2015-05-27,,,32.78,51.0,,52.4,,,,
2015-05-28,,,32.78,51.0,,52.4,,,,
2015-05-29,,,32.78,51.0,,52.4,,,,
2015-05-30,,,32.78,51.0,,52.4,,,,
2015-05-31,,,32.68,51.0,,52.62,,,,
2015-06-01,,,32.68,51.0,,52.62,,,,
2015-06-02,,,32.68,51.0,,52.62,,,,
2015-06-03,,,32.68,51.0,,52.62,,,,
2015-06-04,,,32.95,51.0,,52.62,,,,
2015-06-05,,,32.95,51.0,,52.62,,,,
2015-06-06,,,32.95,51.0,,52.62,,,,
2015-06-07,,,32.95,51.0,,52.62,,,,
2015-06-08,,,32.95,51.0,,53.14,,,,
2015-06-09,,,32.95,51.0,,53.14,,,,
2015-06-10,,,32.95,51.0,,53.14,,,,
2015-06-11,,,32.95,51.0,,53.14,,,,
2015-06-12,,,32.95,51.0,,53.14,,,,
2015-06-13,,,32.95,51.0,,53.14,,,,
2015-06-14,,,32.95,51.0,,53.14,,,,
2015-06-15,,,34.28,51.0,,53.22,,,,
2015-06-16,,,34.28,51.0,,53.22,,,,
2015-06-17,,,34.28,51.0,,53.22,,,,
2015-06-18,,,34.28,51.0,,53.22,,,,
2015-06-19,,,34.28,51.0,,53.89,,,,
2015-06-20,,,34.28,51.0,,53.89,,,,
2015-06-21,,,34.28,51.0,,53.89,,,,
2015-06-22,,,34.28,51.0,,53.89,,,,
2015-06-23,,,34.45,51.0,,53.82,,,,
2015-06-24,,,34.43,51.0,,53.82,,,,
2015-06-25,,,34.43,51.0,,53.82,,,,
2015-06-26,,,34.5,51.0,,53.82,,,,
2015-06-27,,,34.18,51.0,,53.9,,,,
2015-06-28,,,34.18,51.0,,53.9,,,,
2015-06-29,,,34.18,51.0,,53.9,,,,
2015-06-30,,10.69,34.18,51.0,,53.9,,,,
2015-07-01,,10.69,34.18,51.0,,53.9,,,,
2015-07-02,,10.69,34.18,51.0,,53.9,,,,
2015-07-03,,10.69,34.18,51.0,,53.9,,,,
2015-07-04,,10.69,34.18,51.0,,53.9,,,,
2015-07-05,,10.69,34.18,51.0,,54.44,,,,
2015-07-06,,10.69,34.18,51.0,,54.44,,,,
2015-07-07,,10.69,34.18,51.0,,54.44,,,,
2015-07-08,,10.69,34.18,51.0,,54.44,,,,
2015-07-09,,10.69,34.18,51.0,,54.44,,,,
2015-07-10,,10.69,34.18,51.0,,54.44,,,,
2015-07-11,,10.69,34.07,51.0,,54.46,,,,
2015-07-12,,10.69,34.07,51.0,,54.46,,,,
2015-07-13,,10.69,33.78,51.0,,54.46,,,,
2015-07-14,,10.89,33.78,51.0,,53.53,,,,
2015-07-15,,11.86,33.1,51.0,,53.53,,,,
2015-07-16,,11.86,33.1,51.0,,53.53,,,,
2015-07-17,,11.86,33.13,51.0,,53.01,,,,
2015-07-18,,11.86,33.13,51.0,,53.01,,,,
2015-07-19,,11.86,33.61,51.0,,52.95,,,,
2015-07-20,,11.86,33.61,51.0,,52.95,,,,
2015-07-21,,11.28,34.8,51.0,,53.25,,,,
2015-07-22,,11.28,34.8,51.0,,53.25,,,,
2015-07-23,,11.28,34.8,51.0,,53.32,,,,
2015-07-24,,11.28,34.8,51.0,,53.32,,,,
2015-07-25,,11.28,34.8,51.0,,53.57,,,,
2015-07-26,,11.28,34.8,51.0,,53.57,,,,
2015-07-27,,11.28,35.39,51.0,,51.89,,,,
2015-07-28,,10.8,35.39,51.0,,51.89,,,,
2015-07-29,,10.8,35.39,51.0,,51.89,,,,
2015-07-30,,10.8,35.39,51.0,,51.89,,,,
2015-07-31,,10.8,35.39,51.0,,51.89,,,,
2015-08-01,,10.8,35.39,51.0,,51.89,,,,
2015-08-02,,10.8,35.75,51.0,,50.54,,,,
2015-08-03,,10.8,35.75,51.0,,48.63,,,,
2015-08-04,,10.8,36.04,51.0,,48.63,,,,
2015-08-05,,10.8,36.04,51.0,,48.63,,,,
2015-08-06,,10.8,35.79,50.83,,48.11,,,,
2015-08-07,,10.8,35.79,50.83,,48.11,,,,
2015-08-08,,10.8,35.13,50.03,,48.3,,,,
2015-08-09,,10.8,35.13,50.03,,48.3,,,,
2015-08-10,,10.8,35.13,50.03,,48.3,,,,
2015-08-11,,10.8,35.12,50.03,,47.73,,,,
2015-08-12,,10.8,35.39,50.03,,47.73,,,,
2015-08-13,,10.8,35.41,50.03,,47.79,,,,
2015-08-14,,10.8,35.41,50.51,,47.79,,,,
2015-08-15,,11.58,35.41,50.51,,47.79,,,,
2015-08-16,,11.31,35.41,49.22,,47.1,,,,
2015-08-17,,11.93,35.5,49.22,,47.1,,,,
2015-08-18,,11.93,35.5,49.22,,47.1,,,,
2015-08-19,,11.93,35.86,49.22,,47.1,,,,
2015-08-20,,11.93,35.86,49.32,,47.1,,,,
2015-08-21,,11.93,35.86,49.32,,45.54,,,,
2015-08-22,,11.93,35.86,49.32,,45.19,,,,
2015-08-23,,11.93,35.86,49.32,,45.12,,,,
2015-08-24,,11.93,36.0,49.46,,45.12,,,,
2015-08-25,,11.93,36.0,49.46,,45.12,,,,
2015-08-26,,11.675,36.0,49.46,,45.12,,,,
2015-08-27,,11.675,36.0,49.46,,45.12,,,,
2015-08-28,,11.47,36.31,49.46,,45.41,,,,
2015-08-29,,11.2,36.31,49.46,,45.41,,,,
2015-08-30,,11.2,36.31,49.46,,45.41,,,,
2015-08-31,,11.2,36.31,49.46,,45.24,,,,
2015-09-01,,11.2,35.63,50.11,,45.24,,,,
2015-09-02,,11.2,35.63,50.11,,45.24,,,,
2015-09-03,,11.2,35.29,50.12,,45.36,,,,
2015-09-04,,10.96,35.29,50.12,,46.26,,,,
2015-09-05,,10.96,32.72,50.12,,46.26,,,,
2015-09-06,,10.96,32.72,50.12,,46.26,,,,
2015-09-07,,10.96,32.72,50.12,,46.63,,,,
2015-09-08,,11.05,31.35,49.71,,46.63,,,,
2015-09-09,,11.05,31.15,49.71,,46.22,,,,
2015-09-10,,11.16,31.15,49.71,,46.22,,,,
2015-09-11,,11.16,30.71,49.71,,46.22,,,,
2015-09-12,,11.16,30.71,49.71,,46.59,,,,
2015-09-13,,11.16,30.71,49.71,,46.59,,,,
2015-09-14,,11.07,30.71,49.71,,46.59,,,,
2015-09-15,,11.07,30.96,50.07,,47.05,,,,
2015-09-16,,11.07,30.96,50.07,,47.05,,,,
2015-09-17,,11.030000000000001,30.96,50.82,,47.05,,,,
2015-09-18,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-19,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-20,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-21,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-22,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-23,,11.030000000000001,31.39,50.82,,48.11,,,,
2015-09-24,,11.16,31.39,50.82,,48.11,,,,
2015-09-25,,11.16,31.39,50.82,,48.11,,,,
2015-09-26,,11.16,31.39,50.82,,48.11,,,,
2015-09-27,,11.16,31.39,50.82,,48.11,,,,
2015-09-28,,11.16,31.39,50.82,,48.11,,,,
2015-09-29,,11.16,31.39,50.82,,48.11,,,,
2015-09-30,,11.16,31.39,50.82,,48.11,,,,
2015-10-01,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-02,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-03,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-04,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-05,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-06,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-07,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-08,,10.656666666666668,31.39,50.82,,48.11,,,,
2015-10-09,,10.86,31.39,50.82,,48.11,,,,
2015-10-10,,10.83,31.39,50.82,,48.11,,,,
2015-10-11,,10.84,31.39,50.82,,48.11,,,,
2015-10-12,,10.82,31.39,50.82,,48.11,,,,
2015-10-13,,10.935,31.39,50.82,,48.11,,,,
2015-10-14,,10.89,31.39,47.08,,44.57,,,,
2015-10-15,,10.844999999999999,28.37,47.08,,44.57,,,,
2015-10-16,,10.745000000000001,28.37,47.08,,44.57,,,,
2015-10-17,,10.453333333333333,28.37,47.08,,44.57,,,,
2015-10-18,,10.8,28.37,47.08,,44.57,,,,
2015-10-19,,10.8,28.37,47.08,,44.57,,,,
2015-10-20,,10.670000000000002,28.37,47.08,,44.57,,,,
2015-10-21,,10.675,28.37,47.08,,44.57,,,11.49,
2015-10-22,,10.675,28.41,47.08,,44.57,,,11.49,
2015-10-23,,10.675,28.37,47.08,,44.57,,,11.49,
2015-10-24,,10.675,28.37,47.08,,44.57,,,11.49,
2015-10-25,,10.36,28.37,47.08,,44.57,,,11.22,
2015-10-26,,10.36,28.37,47.08,,44.57,,,11.22,
2015-10-27,,10.283333333333333,28.37,47.08,,44.57,,,11.22,
2015-10-28,,10.36,28.37,47.08,,44.57,,,11.22,
2015-10-29,,10.36,28.37,47.08,,44.57,,,11.22,
2015-10-30,,10.36,28.37,47.08,,44.57,,,11.22,
2015-10-31,,10.71,28.37,47.08,,44.57,,,11.22,
2015-11-01,,10.83,28.37,47.08,,44.57,,,11.22,
2015-11-02,,10.8,28.37,47.08,,44.57,,,11.22,
2015-11-03,,10.8,28.37,47.08,,44.57,,,11.22,
2015-11-04,,10.81,28.37,47.08,,44.57,,,11.22,
2015-11-05,,10.793333333333335,28.37,47.08,,44.57,,,11.22,
2015-11-06,,10.77,28.37,47.08,,44.57,,,11.22,
2015-11-07,,10.76,28.37,47.08,,44.57,,,10.72,
2015-11-08,,10.76,28.37,47.08,,44.57,,,10.72,
2015-11-09,,10.754999999999999,28.37,47.08,,44.57,,,10.72,
2015-11-10,,10.754999999999999,28.37,47.08,,44.57,,,10.72,
2015-11-11,,10.73,28.37,47.08,,44.57,,,10.72,
2015-11-12,,10.48,28.37,47.08,,44.57,,,10.72,
2015-11-13,,10.45,28.37,47.08,,44.57,,,10.72,
2015-11-14,,10.45,28.37,47.08,,44.57,,,10.72,
2015-11-15,,10.73,28.37,47.08,,44.57,,,10.72,
2015-11-16,,10.729999999999999,28.37,47.08,,44.57,,,10.72,
2015-11-17,,10.709999999999999,28.37,47.08,,44.57,,,10.72,
2015-11-18,,10.61,28.37,47.08,,44.57,,,10.72,
2015-11-19,,10.69,28.37,47.08,,44.57,,,10.72,
2015-11-20,,10.643333333333333,28.37,47.08,,44.57,,,10.72,
2015-11-21,,10.643333333333333,28.37,47.08,,44.57,,,10.72,
2015-11-22,,10.58,28.37,47.08,,44.57,,,10.72,
2015-11-23,,10.262,28.37,47.08,,44.57,,,10.72,
2015-11-24,,10.117999999999999,28.37,47.08,,44.57,,,10.72,
2015-11-25,,10.125,28.37,47.08,,44.57,,,10.72,
2015-11-26,,10.193333333333333,28.37,47.08,,44.57,,,10.72,
2015-11-27,,10.193333333333333,28.37,47.08,,44.57,,,10.72,
2015-11-28,,10.926666666666668,28.37,47.08,,44.57,,,10.72,
2015-11-29,,10.396,28.37,47.08,,44.57,,,10.72,
2015-11-30,,10.155,28.37,47.08,,44.57,,,10.72,
2015-12-01,,9.88,28.37,47.08,,44.57,,,10.72,
2015-12-02,,10.01,28.37,47.08,,44.57,,,10.72,
2015-12-03,,10.01,28.37,47.08,,44.57,,,10.72,
2015-12-04,,10.04,28.37,47.08,,44.57,,,10.72,
2015-12-05,,10.236666666666666,28.37,47.08,,44.57,,,10.72,
2015-12-06,,10.113333333333333,28.37,47.08,,44.57,,,10.72,
2015-12-07,,10.39,28.37,47.08,,44.57,,,10.72,
2015-12-08,,10.29,28.37,47.08,,44.57,,,10.72,
2015-12-09,,10.54,28.37,47.08,,44.57,,,10.72,
2015-12-10,,10.31,28.37,47.08,,44.57,,,10.72,
2015-12-11,,10.31,28.37,47.08,,44.57,,,10.72,
2015-12-12,,10.5,28.37,47.08,,44.57,,,10.72,
2015-12-13,,10.36,28.37,47.08,,44.57,,,10.72,
2015-12-14,,10.355,28.37,47.08,,44.57,,,10.72,
2015-12-15,,10.335,28.37,47.08,,44.57,,,10.72,
2015-12-16,,10.335,28.37,47.08,,44.57,,,10.72,
2015-12-17,,10.1525,28.37,47.08,,44.57,,,10.72,
2015-12-18,,10.02,28.37,47.08,,44.57,,,10.72,
