date,B000084F1I,B0009YWKUA,B000XK8MCA,B000XZBXP8,B001QCKS4O,B003CL3PTM,B003O7ZON4,B00494JWY8,B00494LIYU,B004O83YVQ
2015-05-28,31.39,,47.99,46.99,33.24,9.74,31.34,2.99,2.24,18.91
2015-05-29,31.39,,47.99,46.99,33.24,9.74,31.34,2.99,2.24,18.91
2015-05-30,31.39,,47.99,46.99,33.24,9.74,32.39,2.99,2.24,18.91
2015-05-31,31.39,,47.99,46.99,33.24,9.74,32.39,2.99,2.24,18.91
2015-06-01,31.39,,47.99,46.99,33.24,9.74,32.39,2.99,2.24,18.91
2015-06-02,31.39,,47.99,49.99,33.24,9.74,32.39,2.99,2.24,18.91
2015-06-03,31.39,,47.99,46.99,33.24,9.74,31.04,2.99,2.24,18.91
2015-06-04,31.39,,47.99,46.99,33.24,9.74,31.04,2.99,2.24,18.91
2015-06-05,31.39,,47.99,46.99,33.24,9.74,28.04,2.99,2.09,18.91
2015-06-06,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-07,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-08,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-09,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-10,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-11,31.39,,47.99,46.99,32.29,9.74,28.04,2.99,2.09,18.91
2015-06-12,31.39,,47.99,46.99,37.99,9.74,28.04,2.99,2.24,18.91
2015-06-13,31.39,,47.69,46.99,37.99,9.74,28.04,2.99,2.24,18.91
2015-06-14,31.39,,47.69,46.99,37.99,11.99,28.04,2.79,2.09,18.91
2015-06-15,31.39,,47.69,46.99,37.99,11.99,28.04,2.79,2.09,18.91
2015-06-16,31.39,,47.69,46.99,37.99,11.69,28.04,2.99,2.09,18.91
2015-06-17,31.39,,47.69,46.99,37.99,11.69,29.69,2.99,2.24,18.91
2015-06-18,31.39,,47.69,46.99,37.99,11.69,29.69,2.79,2.24,18.91
2015-06-19,31.39,,47.69,46.99,37.99,11.69,29.69,2.79,2.09,18.91
2015-06-20,31.39,,47.69,53.99,34.19,11.69,29.69,2.79,2.09,18.91
2015-06-21,31.39,,47.69,53.99,34.19,11.69,29.69,2.51,2.09,18.91
2015-06-22,31.39,,47.69,58.29,34.19,11.69,32.99,2.79,1.9849999999999999,18.91
2015-06-23,31.39,,52.99,46.99,34.19,11.69,32.99,2.79,1.9849999999999999,18.91
2015-06-24,31.39,,52.99,46.99,34.19,11.69,32.99,2.79,1.9849999999999999,18.91
2015-06-25,31.39,,52.99,46.99,34.19,11.69,32.99,2.99,2.24,18.91
2015-06-26,31.39,,52.99,46.99,34.19,11.69,32.99,2.99,2.24,18.91
2015-06-27,31.39,,52.99,46.99,34.19,11.69,32.99,2.99,2.24,18.91
2015-06-28,31.39,,52.99,46.99,34.19,11.69,32.99,2.99,2.24,18.91
2015-06-29,31.39,,52.99,46.99,34.19,11.69,32.99,2.39,2.24,18.91
2015-06-30,31.39,,52.99,46.99,34.19,11.69,32.99,2.39,2.24,18.91
2015-07-01,31.39,,52.99,46.99,34.19,11.69,32.99,2.39,2.24,18.91
2015-07-02,31.39,,52.99,46.99,34.19,11.69,32.99,2.39,1.79,18.91
2015-07-03,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,1.79,18.91
2015-07-04,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,1.79,18.91
2015-07-05,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,1.79,18.91
2015-07-06,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,2.39,18.91
2015-07-07,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,2.39,18.91
2015-07-08,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,2.39,18.91
2015-07-09,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,2.39,18.91
2015-07-10,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,2.39,18.91
2015-07-11,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,2.39,18.91
2015-07-12,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,2.39,22.62
2015-07-13,31.39,,52.99,43.99,34.19,11.69,32.99,2.79,2.09,22.62
2015-07-14,31.39,,52.99,43.99,34.19,11.69,32.99,2.79,2.09,22.62
2015-07-15,31.39,,52.99,43.99,34.19,11.69,32.99,2.79,2.09,22.62
2015-07-16,31.39,,52.99,43.99,34.19,11.69,32.99,2.79,1.79,22.2
2015-07-17,31.39,,52.99,43.99,34.19,11.69,32.99,3.59,1.79,22.62
2015-07-18,31.39,,52.99,43.99,34.19,11.69,32.99,3.59,2.69,21.58
2015-07-19,31.39,,52.99,43.99,34.19,11.69,32.99,3.59,2.69,21.58
2015-07-20,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,4.293333333333333,21.58
2015-07-21,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,4.293333333333333,21.58
2015-07-22,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,4.293333333333333,21.58
2015-07-23,31.39,,52.99,43.99,34.19,11.69,32.99,3.19,4.21,19.99
2015-07-24,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,4.21,19.99
2015-07-25,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,2.34,19.99
2015-07-26,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,2.34,19.99
2015-07-27,31.39,,52.99,43.99,34.19,11.69,32.99,2.39,2.34,19.99
2015-07-28,31.39,,52.99,53.99,34.99,11.69,32.99,2.39,3.165,19.99
2015-07-29,31.39,,52.99,53.99,34.99,11.69,32.99,2.39,3.165,19.99
2015-07-30,31.39,,52.99,53.99,34.99,11.69,32.99,2.39,4.16,19.99
2015-07-31,31.39,,52.99,53.99,34.99,11.69,32.99,2.39,4.16,19.99
2015-08-01,31.39,,52.99,53.99,29.99,11.69,32.99,2.39,4.16,18.61
2015-08-02,31.39,,52.99,53.99,29.99,11.69,32.99,2.39,4.16,18.61
2015-08-03,31.39,,52.99,48.99,29.99,11.69,32.99,2.39,4.16,18.61
2015-08-04,31.39,,52.99,48.99,29.99,11.69,32.99,2.39,4.16,18.61
2015-08-05,31.39,,52.99,48.99,36.99,11.69,32.99,2.39,4.16,18.61
2015-08-06,31.39,,52.99,48.99,36.99,11.69,32.99,2.39,3.64,18.61
2015-08-07,31.39,,52.99,48.99,36.99,11.69,32.99,2.39,4.155,18.61
2015-08-08,30.01,,52.99,48.99,36.99,11.69,32.99,2.39,4.155,18.61
2015-08-09,30.01,,52.99,48.99,36.99,11.69,32.99,3.19,4.155,18.61
2015-08-10,30.01,,52.99,48.99,36.99,11.69,32.99,3.19,3.9000000000000004,18.61
2015-08-11,30.01,,52.99,48.99,36.99,11.69,32.99,3.19,3.9000000000000004,18.61
2015-08-12,30.01,,52.99,48.99,36.99,11.69,32.99,2.39,4.2,18.61
2015-08-13,30.01,,52.99,48.99,36.99,12.99,32.99,2.39,3.67,18.61
2015-08-14,30.01,46.99,52.99,48.99,36.99,12.99,32.99,2.39,3.67,18.61
2015-08-15,30.01,46.99,52.99,48.99,36.99,12.99,32.99,2.55,4.5,18.61
2015-08-16,30.01,46.99,52.99,48.99,36.99,12.99,32.99,2.39,4.5,18.61
2015-08-17,30.01,46.99,52.99,48.99,36.99,12.99,32.99,2.39,4.46,18.61
2015-08-18,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.39,4.303333333333334,17.04
2015-08-19,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.39,4.1275,17.04
2015-08-20,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.0,17.04
2015-08-21,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.1899999999999995,17.04
2015-08-22,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.31,17.04
2015-08-23,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.31,17.04
2015-08-24,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.23,17.04
2015-08-25,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.195,17.04
2015-08-26,32.65,46.99,52.99,48.99,36.99,11.99,32.99,2.79,4.1850000000000005,17.04
2015-08-27,32.65,46.99,52.99,48.99,36.99,11.99,31.79,2.79,4.13,17.04
2015-08-28,32.65,46.99,52.99,48.99,36.99,11.99,31.79,2.79,4.11,17.04
2015-08-29,32.65,46.99,52.99,48.99,36.99,11.99,31.79,2.79,4.126666666666666,17.04
2015-08-30,32.65,46.99,52.99,48.99,36.99,11.99,31.79,2.79,4.13,17.04
2015-08-31,32.65,44.99,52.99,46.99,36.99,11.99,31.79,2.99,4.116666666666667,17.04
2015-09-01,32.65,44.99,47.99,46.99,36.99,11.99,31.79,2.99,4.08,17.04
2015-09-02,32.65,44.99,47.99,46.99,36.99,11.99,31.79,2.39,4.0649999999999995,17.04
2015-09-03,32.65,44.99,47.99,46.99,36.99,11.99,31.79,2.39,4.055,17.04
2015-09-04,32.65,44.99,47.99,43.99,36.99,11.19,31.79,2.39,4.06,17.04
2015-09-05,32.65,41.99,43.99,43.99,31.99,11.19,27.19,2.55,4.07,17.04
2015-09-06,32.65,41.99,43.99,43.99,31.99,11.19,27.19,2.55,4.08,17.04
2015-09-07,32.65,41.99,43.99,43.99,31.99,11.19,27.19,2.55,4.09,17.04
2015-09-08,32.65,41.99,47.99,46.99,31.99,11.19,32.99,2.39,4.05,17.04
2015-09-09,32.65,44.99,47.99,46.99,31.99,11.19,32.99,2.39,4.21,17.04
2015-09-10,32.65,44.99,47.99,46.99,31.99,11.19,32.99,2.39,4.2325,17.04
2015-09-11,32.65,44.99,47.99,46.99,31.99,11.19,32.99,2.39,4.1625,17.04
2015-09-12,32.65,44.99,47.99,46.99,31.99,11.19,32.99,2.39,4.155,17.04
2015-09-13,32.65,44.99,47.99,46.99,31.99,11.19,32.99,3.19,4.047142857142857,17.04
2015-09-14,32.65,44.99,47.99,46.99,35.99,11.19,32.99,3.19,4.05,17.04
2015-09-15,32.65,44.87,47.99,46.99,35.99,11.19,32.99,3.19,4.166666666666667,17.04
2015-09-16,32.65,44.87,47.99,46.99,35.99,11.19,32.99,2.6900000000000004,4.087142857142856,17.04
2015-09-17,32.65,42.99,44.99,46.99,35.99,11.19,32.99,2.6900000000000004,4.0440000000000005,17.04
2015-09-18,32.65,42.99,44.99,46.99,35.99,11.19,32.99,5.343333333333334,3.9916666666666667,23.18
2015-09-19,32.65,42.99,44.99,46.99,35.99,11.19,32.99,5.29,4.008,17.04
2015-09-20,32.65,42.99,44.99,46.99,35.99,11.19,32.99,5.13,3.9859999999999998,17.04
2015-09-21,32.65,42.99,44.99,46.99,35.99,11.19,32.99,5.343333333333334,4.021428571428571,17.04
