date,B000MD65FO,B001UGL84U,B0037Z6VK8,B003OBY5MG,B003TPW5YM,B004H1R8TY,B005CUTW8O,B005CUTY4G,B005IHT8KI,B00AFBXQNC
2016-06-04,32.49,8.49,7.754999999999999,14.05,15.43,21.99,6.99,6.99,,6.2
2016-06-05,32.49,8.49,7.754999999999999,14.05,15.43,21.99,6.99,6.99,,6.2
2016-06-06,32.49,8.49,7.754999999999999,14.05,15.43,21.99,6.99,6.99,,6.2
2016-06-07,32.49,8.49,7.754999999999999,14.05,15.43,21.99,6.99,5.99,,6.24
2016-06-08,32.49,8.49,7.754999999999999,14.05,19.29,21.99,6.99,5.99,,6.24
2016-06-09,32.49,8.49,7.754999999999999,14.05,19.29,21.99,6.99,5.99,,8.73
2016-06-10,32.49,8.49,7.754999999999999,14.27,19.29,21.99,6.99,5.99,,8.73
2016-06-11,32.49,8.49,7.754999999999999,14.27,19.4,21.99,6.99,5.99,,7.77
2016-06-12,32.49,8.49,7.754999999999999,14.05,19.4,21.99,6.99,5.99,,7.77
2016-06-13,32.49,8.49,7.754999999999999,14.05,19.55,21.99,6.99,5.99,,8.79
